카테고리,기관명,주소,위도,경도
도서관,한국점자도서관,서울특별시 강동구 상암로4가길 32,37.55073399,127.1248583
도서관,해오름도서관,서울특별시 성북구 성북로4길 52,37.594046935524666,127.01056735667494
도서관,배봉산숲속도서관,서울특별시 동대문구 전농로16길 97,37.57844311,127.0627351
도서관,송파위례도서관,"서울시 송파구 장지동 위례광장로 210 위례동복합청사 4, 5층",37.48114953,127.1439356
도서관,달빛마루도서관,서울특별시 성북구 종암로 167,37.60447896411902,127.0313809093976
도서관,강동구립해공도서관,서울특별시 강동구 올림픽로 702,37.54394767,127.1255384
도서관,신대방누리도서관,서울특별시 동작구 신대방1다길 19,37.48606517,126.9058854
도서관,서초구립 잠원도서관,서울특별시 서초구 나루터로 38,37.51496808,127.0139821
도서관,강남구립즐거운도서관,서울 강남구 도곡로77길 23 대치4동주민센터,37.49972974,127.0578495
도서관,구의제3동도서관,서울특별시 광진구 강변역로 17,37.53799342,127.0919847
도서관,성동구립매봉산숲속도서관,서울특별시 성동구 매봉길 49-29,37.54589421,127.0108024
도서관,구립구산동도서관마을,서울 은평구 연서로13길 29-23 구산동도서관마을,37.61017852,126.9126892
도서관,금천구립시흥도서관,서울 금천구 금하로 764 금천종합복지타운(시흥2동주민센터),37.44963195,126.9146119
도서관,미감도서관,서울 양천구 목동중앙남로 57-10 목사랑시장 고객주차장&공유센터,37.5389695,126.8654889
도서관,중랑구립정보도서관,서울특별시 중랑구 신내로15길 197,37.61517057,127.0869064
도서관,어린이청소년 국학도서관,서울특별시 종로구 명륜길 26 와룡문화센터 5층,37.58868588,126.9955402
도서관,중랑구립정보도서관,서울특별시 중랑구 신내로15길 197,37.61517057,127.0869064
도서관,서울특별시교육청 양천도서관,서울특별시 양천구 목동서로 113,37.5335602,126.8762308
도서관,금천구립독산도서관,서울특별시 금천구 독산로54길 114,37.46758019,126.9081059
도서관,돌마리도서관,서울특별시 송파구 백제고분로37길 16,37.50356569,127.1036892
도서관,송파어린이영어도서관,서울 송파구 신천동 14 신천빗물펌프장 4~5층,37.52239197,127.1029818
도서관,송파글마루도서관,서울 송파구 충민로 120 글마루도서관,37.48083422,127.1304779
도서관,성북정보도서관,서울 성북구 상월곡동 24-348,37.60500291,127.0507422
도서관,이문어린이도서관,서울특별시 동대문구 천장산로9길 68,37.59889444,127.0538436
도서관,서울특별시교육청 강서도서관,서울특별시 강서구 등촌로51나길 29,37.54790302,126.8599277
도서관,관악중앙도서관,서울특별시 관악구 신림로3길 35,37.46755336,126.9449624
도서관,코엑스 별마당 도서관,서울특별시 강남구 영동대로 513,37.51182391,127.059159
도서관,영등포평생학습관,서울특별시 영등포구 버드나루로15길 10,37.52603749755506,126.90721167448456
도서관,동대문구답십리도서관,서울 동대문구 서울시립대로4길 75 동대문구 답십리 도서관,37.573193,127.0503603
도서관,용두어울림작은도서관,서울특별시 동대문구 무학로 89,37.57230934363784,127.0301562
도서관,중랑구립면목정보도서관,서울 중랑구 면목로 397,37.58735561,127.0875552
도서관,중랑상봉도서관,서울특별시 중랑구 동일로114길 10,37.59289195,127.0808518
도서관,서울특별시교육청 노원평생학습관,서울 노원구 동일로204길 13 노원평생학습관,37.63951386,127.0678213
도서관,송중문화정보도서관,서울특별시 강북구 도봉로20나길 6,37.61832041,127.0299756
도서관,서울특별시교육청 강남도서관,서울 강남구 선릉로116길 45,37.5137356,127.0469916
도서관,강남구립행복한도서관,서울 강남구 영동대로65길 24 대치2동주민센터 3층,37.50230433,127.0641877
도서관,구로미래도서관,서울특별시 구로구 새말로 111,37.50701416,126.8914492
도서관,양원숲속도서관,서울특별시 중랑구 송림길 172,37.60686128,127.1106972
도서관,아차산 숲속도서관,서울 광진구 영화사로 139 아차산숲속도서관,37.552474,127.1008158
도서관,마포소금나루도서관,서울특별시 마포구 숭문길 72,37.54957866,126.9461167
도서관,소나무언덕1호작은도서관,서울 송파구 올림픽로47길 9 쌍용아파트,37.52741656,127.1180405
도서관,노원중앙도서관,서울 노원구 노원로34길 43 노원중앙도서관,37.66109975,127.0650096
도서관,강남구립역삼도서관,서울 강남구 역삼로7길 16 역삼1문화센터 5층,37.49537321,127.0332838
도서관,낙성대공원도서관,서울특별시 관악구 낙성대로 77,37.47197208,126.959371
도서관,용두어린이영어도서관,서울특별시 동대문구 무학로 133,37.57610447,127.0303279
도서관,서울특별시교육청 송파도서관,서울특별시 송파구 동남로 263,37.49999535,127.1348515
도서관,휘경행복도서관,서울특별시 동대문구 장안벚꽃로 323,37.58717428,127.069939
도서관,양천공원 책쉼터,서울 양천구 신정동 320,37.51801244,126.868163
도서관,온누리도서관,서울특별시 구로구 구로중앙로27나길 9,37.49697008531629,126.88550705883512
도서관,서울특별시교육청 고덕평생학습관,서울특별시 강동구 고덕로 295,37.55612041,127.1580394
도서관,석관동미리내도서관,서울 성북구 석관동 134-2,37.61348164414527,127.06543951524604
도서관,아리랑어린이도서관,서울특별시 성북구 아리랑로 75,37.599831035698905,127.01318969350766
도서관,중곡문화체육센터도서관,서울특별시 광진구 능동로 433,37.5677792,127.0848024
도서관,월곡꿈그림도서관,서울특별시 성북구 화랑로13길 17,37.60411979670712,127.04192972112838
도서관,마포중앙도서관,서울특별시 마포구 성산로 128,37.56379544,126.9082019
도서관,서경로꿈마루도서관,서울특별시 성북구 서경로 94-1,37.61146112,127.0138629
도서관,마포구립서강도서관,서울특별시 마포구 독막로 165,37.54773473,126.9320618
도서관,동작영어마루도서관,서울 동작구 장승배기로16길 98 동작영어마루도서관,37.50920443,126.9434315
도서관,구로구립궁동어린이도서관,서울특별시 구로구 오리로 1352,37.50221136,126.8292615
도서관,수유문화정보도서관,서울특별시 강북구 삼양로 299,37.6300516,127.0175594
도서관,서울특별시교육청 마포평생학습관,서울 마포구 홍익로2길 16 마포평생학습관,37.55432192,126.9242041
도서관,상계숲속작은도서관,서울 노원구 동일로227길 106 상계근린공원 내,37.66943924,127.0504402
도서관,글빛정보도서관,서울 관악구 관악로30길 23 글빛정보도서관,37.48624318,126.9596703
도서관,제기동감초마을현진건기념도서관,서울특별시 동대문구 약령시로9길 45,37.58509731,127.0351202
도서관,서울특별시교육청구로도서관,서울 구로구 공원로 15 시립구로도서관,37.49865742,126.8915436
도서관,국회도서관,서울 영등포구 여의도동 의사당대로 1 국회의사당,37.53291197,126.9164039
도서관,서울특별시교육청 동대문도서관,서울 동대문구 천호대로4길 22 동대문도서관,37.57385655,127.0241852
도서관,서울특별시교육청 서대문도서관,서울 서대문구 모래내로 412 서대문도서관,37.58331862,126.940858
도서관,서울특별시교육청 동작도서관,서울 동작구 장승배기로 94 서울특별시립 동작도서관,37.50596845,126.9401029
도서관,개봉도서관,서울 구로구 개봉로16길 30-11 개봉초등학교 내,37.48952806,126.8579722
도서관,아름꿈도서관,서울 종로구 종로58가길 19 2층,37.57269632,127.0171175
도서관,서초구립내곡도서관,서울특별시 서초구 청계산로7길 9-20,37.45200325,127.0544446
도서관,한국사회과학도서관,서울특별시 종로구 인왕산로1길 25,37.57346325,126.9643571
도서관,사당솔밭도서관,서울특별시 동작구 솔밭로 86,37.48408142,126.9673507
도서관,강북문화정보도서관,서울특별시 강북구 오현로 145,37.62511539,127.0360797
도서관,약수도서관,서울특별시 동작구 양녕로22바길 64,37.49788488,126.9474555
도서관,불암도서관,서울 노원구 중계로 106 불암도서관,37.64529213,127.0825447
도서관,군자동도서관,서울 광진구 면목로 13 군자동복합청사 1층,37.55548521,127.0753494
도서관,서울특별시교육청 용산도서관,서울 용산구 두텁바위로 160 용산도서관,37.5520064,126.9801413
도서관,서울특별시교육청 강동도서관,서울특별시 강동구 양재대로116길 57,37.53808297,127.1435009
도서관,금천구립금나래도서관,서울특별시 금천구 시흥대로73길 70,37.45706565,126.8960369
도서관,광진정보도서관,서울특별시 광진구 아차산로78길 90,37.55107291,127.1106155
도서관,자양4동도서관,서울특별시 광진구 뚝섬로26길 58,37.534067607714206,127.06609416533551
도서관,강남구립정다운도서관,서울특별시 강남구 학동로67길 11,37.51909871,127.0464409
도서관,강남구립논현도서관,서울 강남구 학동로43길 17 논현2문화센터 6층,37.51728313,127.0372042
도서관,거마도서관,서울특별시 송파구 거마로2길 19,37.49354898,127.1468223
도서관,구로기적의도서관,서울특별시 구로구 구로중앙로40길 24,37.50673513,126.8773759
도서관,LG상남도서관,서울특별시 종로구 창덕궁1길 18,37.57973223,126.9884853
도서관,아리랑도서관,서울특별시 성북구 아리랑로 82,37.60011909,127.0138937
도서관,강동구립성내도서관,서울특별시 강동구 성안로 106-1,37.53284547,127.133343
도서관,강남구립대치도서관,서울 강남구 삼성로 212 은마아파트 복지상가 2층 215호,37.49961577,127.0659154
도서관,서울휴먼라이브러리,서울특별시 동대문구 서울시립대로 163,37.58257758,127.0599881
도서관,서울특별시교육청 개포도서관,서울  강남구 개포동  선릉로4길 30,37.4829604,127.063769
도서관,월계도서관,서울특별시 노원구 월계로 319,37.62863772,127.0561228
도서관,은평구립도서관,서울특별시 은평구 통일로78가길 13-84(불광동),37.6190451,126.9283998
도서관,구로구립글마루 한옥어린이도서관,서울특별시 구로구 고척로27바길 7,37.5069156,126.845637
도서관,도봉기적의도서관,서울 도봉구 마들로 797 도봉기적의도서관,37.68080297,127.0501327
도서관,서울도서관,서울특별시 중구 세종대로 110,37.56631742,126.9778292
도서관,강남구립역삼푸른솔도서관,서울특별시 강남구 테헤란로8길 36,37.49649918,127.0320288
도서관,강남구립못골한옥어린이도서관,서울특별시 강남구 자곡로7길 3,37.47330615,127.0997279
도서관,강남구립도곡정보문화도서관,서울 강남구 도곡로18길 57 도곡정보문화도서관,37.4883103,127.0388804
도서관,서울특별시교육청 남산도서관,서울 용산구 소월로 109 남산도서관,37.55255642,126.9821581
도서관,국사봉숲속작은도서관,서울 동작구 양녕로23길 27 국사봉숲속작은도서관,37.49543351,126.9405902
도서관,연세대학교 김대중도서관,서울특별시 마포구 신촌로4길 5-26,37.55698238,126.92959
도서관,강남구립청담도서관,서울 강남구 압구정로79길 26 청담동주민센터,37.52509211,127.0492911
도서관,대방어린이도서관,서울특별시 동작구 대방동길 55,37.50302549,126.9252227
도서관,구립동작샘터도서관,서울특별시 동작구 동작대로29길 63-26,37.48838656,126.9775464
도서관,용산구립청파도서관,서울특별시 용산구 청파로93길 27,37.55392527,126.9676043
도서관,서울특별시교육청 어린이도서관,서울특별시 종로구 사직로9길 7,37.57628582,126.9682319
도서관,국립어린이청소년 도서관,서울 강남구 테헤란로7길 21 국립어린이청소년도서관,37.500936,127.0296228
도서관,구립상림도서관,서울 은평구 진관4로 48-25 은평뉴타운상림마을,37.64421689,126.928943
도서관,서초구립양재도서관,서울특별시 서초구 양재천로 33,37.47370134,127.033606
도서관,대림도서관,서울특별시 영등포구 도신로 27,37.50429681,126.896056
도서관,송파어린이도서관,서울 송파구 올림픽로 105 어린이도서관,37.51210207,127.0824292
